demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
3461,5.5,54.5,0.042990018,0.071875767,0.135149897,0.383106269,0.619325226,0.858564494,1.292996242,1.900030203,2.39963749,2.544939041,4.382762352
3462,6.5,54.5,0.221292389,0.425429244,0.916514559,2.35093555,5.254844057,6.260095647,8.226673789,13.06018859,14.66796208,25.55734391,28.65184922
3463,7.5,54.5,0.652669139,1.242756411,2.070389869,5.592043981,10.29668805,14.86914061,20.75044378,30.51443094,37.09598271,53.93864082,72.11300424
3464,8.5,54.5,1.002203741,1.671633397,3.723969286,8.457748442,14.42617447,20.42403293,27.24815603,39.72654819,51.69935316,68.57991249,88.77016249
3465,9.5,54.5,0.824284067,1.63570024,3.090871866,8.763959876,12.23954034,21.70006075,24.85427179,36.29568612,47.8561981,59.79738936,82.83500265
3466,10.5,54.5,0.8599805,1.524348912,3.57089204,9.890694997,17.50352094,27.05396731,30.83605341,48.15996735,48.10062892,82.23888813,85.96689279
3467,11.5,54.5,0.979447377,1.641731284,3.457933913,10.68716426,19.76874873,33.17628026,37.92657224,57.01352392,63.02482333,99.44493703,111.8936575
3468,12.5,54.5,1.531466816,2.886152962,7.032961293,17.75686704,26.93914378,38.65627757,52.75295003,64.93380493,87.52032999,100.1390894,136.6177681
3469,13.5,54.5,2.790006561,4.43112426,10.45884859,23.67233267,30.52196237,47.01673489,65.48268751,81.72735933,103.8228672,129.4214615,161.1071531
3470,14.5,54.5,3.404616767,6.52707921,12.71626893,34.87047664,51.76971211,75.61633485,111.1383802,148.8797265,165.2781791,241.235424,257.9813092
3471,15.5,54.5,2.175443896,3.369280924,5.369249412,13.98149533,23.40780264,31.87099576,35.09661847,37.85359574,68.71696166,51.13289389,105.0460633
3472,16.5,54.5,1.21247319,2.129597493,3.680174062,10.31070876,17.07012082,23.74110268,29.11200461,34.12714332,50.95034183,56.75806332,84.48807501
3473,17.5,54.5,0.669358484,1.678609607,3.687994303,9.031521544,18.58428819,24.43689691,30.68097834,36.47746147,48.58265229,58.31040287,74.89048645
3474,18.5,54.5,0.628488115,1.746000176,3.318560941,8.844498843,16.74661051,22.26171982,29.65277323,47.50772783,50.43286857,79.17727533,75.90247404
3475,19.5,54.5,0.749557555,1.827043959,2.591576724,9.485221444,16.70574408,23.2265379,33.92355065,52.23007875,59.14626109,85.36201008,90.99556061
3476,20.5,54.5,0.282642581,0.551223913,1.068941527,3.016569683,6.018163643,9.628820783,12.79681571,19.31729088,22.0179546,31.26590042,42.14905327
3477,21.5,54.5,0.344747869,0.669381641,1.229892877,3.281527528,6.473947978,10.40965761,12.91884324,20.84934472,24.49498076,35.10071914,47.22401888
3478,22.5,54.5,2.988921778,4.800239173,9.517682849,24.48666905,50.49957434,59.1189639,81.96965929,104.817279,122.4973042,175.5781837,213.9823286
3479,23.5,54.5,1.647208235,3.576645448,5.800518716,18.22100541,31.79621071,35.39173523,59.25679541,73.88606451,77.00436363,134.4481681,141.3963962
3480,24.5,54.5,0.203789197,0.458549056,0.821750552,1.830840496,3.45089105,4.637594609,5.844177221,8.530584548,9.558902369,13.43930993,12.03648421
3481,25.5,54.5,0.156336568,0.301401085,0.588903858,1.548728258,3.371264932,3.518353527,5.900328845,8.234665756,8.014256655,8.437793576,12.10599527
3482,26.5,54.5,0.387966418,0.7538638,1.328590837,3.289516421,7.525366624,8.48385611,13.01254313,17.09594875,16.48753715,25.70199293,18.91909761
3483,27.5,54.5,4.256367745,7.963414576,15.1966766,41.0994213,74.85845113,100.6582854,145.343214,194.9013514,207.7209278,291.2927684,294.9924159
3484,28.5,54.5,4.677863094,10.58547998,19.74941367,40.35303527,76.19061609,100.3723509,165.9057879,195.164952,197.9133201,297.6612827,316.8532242
3485,29.5,54.5,0.179389014,0.415772293,0.700122502,2.076715294,3.800437188,4.282320412,5.612102749,8.948189768,8.051135647,20.55361091,5.656664912
3486,30.5,54.5,4.61068972,9.612785829,20.77347862,53.06194449,91.53069774,108.2949726,130.6888691,140.8240962,183.4613058,222.0782705,271.9406556
3487,31.5,54.5,5.297043596,8.813250185,21.22664589,57.11390607,92.52073827,110.7981346,130.836397,146.1986281,203.4380703,217.7391262,305.135886
3488,32.5,54.5,4.962090053,11.27870186,21.23991906,59.78529307,95.85798577,121.8568583,154.7327319,260.2366962,260.1251374,402.8684045,435.826729
3489,33.5,54.5,4.634671764,9.330512432,21.21233531,48.43470619,84.3678392,105.3518787,156.9138069,211.628705,204.4764147,353.9101208,309.7402479
3490,34.5,54.5,3.944902277,7.423117865,13.40557073,32.07834235,46.95646712,62.22948348,79.65065864,100.7680976,128.707787,150.2256119,194.048731
3491,35.5,54.5,4.278413999,7.093217074,12.71926898,27.9885528,43.42429319,57.78944604,74.90946557,83.31808041,118.9225012,125.784865,174.8629818
3492,36.5,54.5,3.642910548,7.090320345,14.20949729,30.73858078,51.81460615,76.86754746,95.03393789,149.0315829,144.6349085,221.2170996,289.0938103
3493,37.5,54.5,4.972176433,9.588732808,17.71590055,43.97894913,63.30109111,102.966619,147.0838817,221.1366651,220.9582361,349.6186073,439.7523982
3494,38.5,54.5,5.269055985,11.23578615,23.91425256,53.03121,88.97026969,110.6941584,181.4561198,240.949609,240.0725696,418.7248015,434.1318181
3495,39.5,54.5,5.257109803,10.82887383,18.02079082,45.50361166,76.1645985,102.7915767,145.5216064,207.2346353,218.6172296,350.3332109,390.3184695
3496,40.5,54.5,4.341020788,9.59223599,16.23076256,42.64388266,70.70269368,90.31183046,132.500844,194.321011,199.2506652,291.184718,339.4107727
3497,41.5,54.5,2.571320104,3.485398658,6.552211911,14.18892027,26.65971039,44.4768876,51.81881893,56.04625266,83.13164543,81.81779552,126.0172908
3498,42.5,54.5,1.180946817,1.993069807,3.604716323,9.748347678,13.94066602,21.57136211,29.73477391,34.14048127,57.04648049,50.26092207,79.82576262
3499,43.5,54.5,1.110865955,1.88345462,3.593792458,9.274640707,15.94669453,22.96338131,27.48897043,30.47113016,58.35224406,50.31374948,84.45211787
3500,44.5,54.5,2.955471259,5.453078196,9.135943959,20.81044929,28.87531264,41.81355209,51.38035976,61.24341109,98.96467295,88.84591443,139.9662752
3501,45.5,54.5,5.079445544,9.08746162,19.19759711,45.80469516,69.64162339,104.04775,154.2649586,209.2071396,215.1089394,326.1102776,329.3949306
3502,46.5,54.5,0.218846919,0.47340031,0.849899848,2.341847866,3.54412394,4.26090161,6.179494003,8.748471532,8.870565116,13.9570886,12.39524012
3503,47.5,54.5,0.234237494,0.456148916,0.895179117,2.271272173,3.329517335,4.834702493,6.555019939,9.090672326,10.14752536,8.925959555,7.314440982
3504,48.5,54.5,0.189468109,0.463506461,0.786601515,1.929924018,3.449166754,4.468176855,6.389560241,8.953913183,8.712147414,9.646384744,13.53670959
3505,49.5,54.5,0.167096425,0.310815013,0.541079126,1.278476499,2.144720703,3.486731922,4.942672456,5.726606817,7.328166187,11.67377228,11.96459651
3506,50.5,54.5,0.108475946,0.159947427,0.336469422,0.723994644,1.270301091,1.584501162,1.901871975,2.076606461,3.828174923,2.275183705,8.553540059
3507,51.5,54.5,0.058155906,0.114300859,0.166978092,0.437084448,0.889800507,0.966045849,1.218796666,1.357393134,2.342847423,-4.856349821,8.038637128
3508,52.5,54.5,0.052849055,0.097863068,0.165475687,0.393171631,0.78961069,0.948739617,1.15474312,1.237480585,2.263874093,3.440624533,4.869842201
3509,53.5,54.5,0.16457943,0.302123807,0.504032823,1.153585774,1.636375172,2.016379613,3.267195361,2.884585441,4.903642611,1.842864526,9.686540867
3510,54.5,54.5,0.203493779,0.443482409,0.787550018,2.042098803,3.381735048,4.167190712,5.896028089,8.718673222,8.198123593,16.17828903,9.935774713
3511,55.5,54.5,2.59193511,4.751583508,9.617582121,23.95605055,30.04021815,36.95889539,48.64426277,59.23364332,80.6191574,93.12352457,127.6129546
3512,56.5,54.5,2.115603918,3.394277543,6.037747231,14.10468573,26.87392668,34.84988116,45.90414089,51.47732977,75.39732483,78.83854053,123.2816931
3513,57.5,54.5,1.045636048,1.894693355,3.136834226,7.930049986,17.92596885,17.85975013,27.89419102,29.0021694,47.72071638,42.23222317,78.20896603
3514,58.5,54.5,1.125628406,2.106982446,3.150177888,7.057055071,16.50009705,20.58261412,29.83179975,28.07338499,43.57666926,42.56191957,71.99704992
3515,59.5,54.5,0.920828204,1.505327183,2.652428133,6.529130205,13.22074306,21.56031945,23.46041953,25.53917663,43.01442245,40.72092652,70.41630751
3516,60.5,54.5,1.269316159,1.814511836,2.379222885,5.262923751,11.88176958,17.41080299,19.78711334,21.51143511,39.09770458,34.95870785,65.26438552
3517,61.5,54.5,0.070626364,0.12762531,0.238329086,0.568672355,0.674952375,0.937076892,1.286340313,1.355938852,2.161925755,3.520305805,2.796984866
3518,62.5,54.5,0.030935987,0.052366354,0.12475323,0.336054094,0.596321823,0.915485101,1.068874999,1.155510501,1.796345941,1.96188837,3.233320346
3519,63.5,54.5,0.029472024,0.057365365,0.104945292,0.248181972,0.445996763,0.565492231,0.789376604,0.7846582,1.33254041,2.018094637,1.309529067
3520,0.5,55.5,0.019368939,0.02806375,0.060954137,0.167328416,0.257911894,0.42870247,0.631142043,0.841085772,1.028406021,0.55643349,3.323413553
3521,1.5,55.5,0.019422506,0.032786027,0.057562284,0.199768504,0.266369002,0.493413032,0.641950138,0.930421968,1.123111484,1.610123127,1.515729834
3522,2.5,55.5,0.019380846,0.048467436,0.061077725,0.184450034,0.244287115,0.352563586,0.627533471,0.975529668,1.01986525,1.685528943,1.459419843
3523,3.5,55.5,0.022175529,0.046861306,0.059057151,0.176928046,0.305517924,0.398811038,0.610225271,0.931754556,1.003011238,2.202583888,2.052240889
3524,4.5,55.5,0.023627654,0.0560955,0.082019009,0.206745018,0.332688083,0.517909695,0.814672319,1.233975131,1.338582598,2.659356988,2.514933949
3525,5.5,55.5,0.039820181,0.068277745,0.124127074,0.293718752,0.471029128,0.671348814,0.9106452,1.299304585,1.664849674,2.203976616,2.911398397
3526,6.5,55.5,0.040878573,0.065241863,0.154563753,0.293705412,0.520070551,0.84416795,1.06080511,1.637494202,1.968173759,1.140894266,4.254074845
3527,7.5,55.5,0.043351298,0.069757566,0.151283565,0.352982635,0.620880884,0.818254081,1.202738949,1.508881833,1.930504188,2.224738581,3.866913908
3528,8.5,55.5,0.697745136,1.272704002,2.460093986,6.090873227,9.256447196,13.36286908,16.68923948,22.33147299,27.08178294,38.85438224,46.91609144
3529,9.5,55.5,0.790250702,1.273738625,2.291445082,6.99253775,11.7256643,19.77526762,23.14348823,32.65006497,41.21023656,56.17811543,73.64265505
3530,10.5,55.5,0.035277006,0.067854781,0.125546664,0.413784382,0.715654048,1.201587045,1.37387945,2.049476381,2.172442728,3.542754019,4.263430889
3531,11.5,55.5,0.067802855,0.125445472,0.210126014,0.619035341,0.821472744,1.327840109,1.657005083,2.124822767,2.936980607,2.78611146,3.753656876
3532,12.5,55.5,0.078291793,0.161632774,0.329834221,0.812129056,1.436246658,1.83972779,2.744963555,3.298725963,4.119948452,9.914973252,9.441157496
3533,13.5,55.5,0.088164304,0.147874604,0.272508411,0.736365766,1.301719938,1.603223456,2.009723399,2.270983316,3.446431137,4.573476673,4.675939353
3534,14.5,55.5,0.187895498,0.331655806,0.682807876,1.712126174,2.80711839,3.499338971,4.977410119,6.489767891,7.082821499,8.996228408,6.706894025
3535,15.5,55.5,0.100967706,0.207739664,0.382753737,0.979513517,1.399980861,1.663013587,2.153296624,2.52482077,3.724875898,2.013141905,1.925283708
3536,16.5,55.5,0.068117776,0.130159483,0.188828794,0.547447941,1.200171104,1.296139974,1.556593882,1.7841549,2.836476164,6.296873856,0.222270015
3537,17.5,55.5,0.026767679,0.07347931,0.128081618,0.345050814,0.765206927,0.904466958,1.414183795,1.337409401,2.024326221,2.721660482,2.210627079
3538,18.5,55.5,0.029006163,0.083920333,0.170088968,0.459349542,0.765812493,0.919810946,1.156497096,1.717786144,1.908566037,5.748398153,-0.912837713
3539,19.5,55.5,0.040620044,0.092717065,0.182206123,0.518359356,0.931384225,1.054361993,1.45343234,2.28196867,2.549183234,2.474171799,5.860178338
3540,20.5,55.5,0.060453882,0.1149998,0.243440328,0.616399011,1.216257664,1.508018765,2.071614574,3.23271738,3.148426428,5.611182419,4.452147105
3541,21.5,55.5,0.054841579,0.098309239,0.206938855,0.522363729,1.178391803,1.267556683,1.746017591,2.552443545,3.296467629,6.336518115,5.854033057
3542,22.5,55.5,0.132935252,0.205013827,0.374771402,0.873531742,1.689819465,2.391457945,3.237298663,4.017544003,5.115822862,13.19147076,11.60123232
3543,23.5,55.5,0.18970343,0.372003641,0.711294883,1.616004037,3.022600391,4.056674166,5.785640886,8.123074558,7.430383385,9.008519482,12.92485474
3544,24.5,55.5,0.190362668,0.365166357,0.687831226,1.795408537,3.362241227,4.057812885,6.387722256,7.433640182,7.993913186,14.1665674,12.29645518
3545,25.5,55.5,0.140081117,0.328806096,0.611612628,1.532881921,2.346788652,2.99232264,3.882216695,4.781304174,6.345443955,6.286837955,8.747334874
3546,26.5,55.5,0.175442486,0.289828273,0.668387279,1.342864981,1.986563129,3.160923484,3.678883594,5.497333484,7.274772056,10.04691456,9.633357883
3547,27.5,55.5,1.427841543,2.330453664,4.492471071,9.477094628,17.57614493,23.25225844,27.28085421,38.63762221,53.6508485,54.12306466,82.84930755
3548,28.5,55.5,0.161814804,0.327801798,0.663036335,1.38760354,2.929108935,3.594383695,4.713729139,7.226380733,6.533585641,9.045457756,15.37275284
3549,29.5,55.5,0.192777251,0.429437743,0.826911268,1.99087949,3.366400168,4.291315052,5.348745112,8.41675782,8.639966935,3.029889603,18.035367
3550,30.5,55.5,5.041481076,10.76624575,22.88281404,57.36244368,90.52034872,110.6063821,134.1714992,135.0901576,184.5478545,217.4944945,289.9365346
3551,31.5,55.5,5.658992695,13.52906993,23.4084723,53.59169423,95.34865736,109.5778607,140.3286453,145.6206472,198.4494836,219.7059387,301.366519
3552,32.5,55.5,5.078129039,10.40664042,21.78665814,62.40261854,97.48661808,110.8249318,133.0096039,144.0583279,182.8436825,216.088352,261.8179332
3553,33.5,55.5,5.126643699,11.27324118,20.33075957,52.97682464,79.49082995,115.5611571,132.273338,238.9102043,240.6084043,357.54011,416.8661687
3554,34.5,55.5,4.817379261,10.48561058,20.76693142,50.910613,76.58534269,115.7821083,159.55726,244.3967521,204.0973771,385.6843919,337.6658164
3555,35.5,55.5,4.996219163,10.56491259,20.12110953,50.27947053,91.74693556,109.2320563,168.2781964,240.8000661,218.3914355,383.5506387,346.3492301
3556,36.5,55.5,5.306059145,10.71401825,19.94940814,44.61726171,71.52374596,99.09566499,162.9691928,218.6956034,210.3866193,390.3737334,399.1391055
3557,37.5,55.5,5.337646081,10.28941242,18.21750352,48.38255289,74.89096643,104.2527653,162.4101085,227.1686938,225.4456756,381.1874194,411.4024385
3558,38.5,55.5,5.121685608,10.63697602,19.08671124,51.29680748,74.26073105,113.6270613,163.2516721,224.4751561,244.2303607,363.6824842,452.0530763
3559,39.5,55.5,4.613248847,9.097352367,18.49093357,39.89913593,63.16598811,92.52833633,138.3034651,192.5900915,210.3784192,327.2690501,376.3648579
3560,40.5,55.5,3.857915797,6.785647275,15.21835989,35.30422559,62.59896445,82.12817079,129.6150126,168.0714836,157.7950672,275.9788946,261.3184185
3561,41.5,55.5,2.555964935,3.636900387,6.126481064,15.76371121,24.91004685,39.66163759,45.39108487,54.49820467,88.70246525,91.69902214,122.3292898
3562,42.5,55.5,0.924704021,1.378626775,2.271786848,5.95793191,10.82281614,13.79965646,16.32945551,17.4988744,33.01036037,28.24439997,45.3429185
3563,43.5,55.5,2.945123894,4.381404128,7.492894632,16.75019674,29.00823379,50.96631292,60.78868044,70.32461808,104.493793,108.7627534,144.5567231
3564,44.5,55.5,3.893251504,7.499666374,14.65352574,37.82326667,49.00470822,76.52414952,99.85232396,128.9806846,135.7993774,196.8179568,196.516876
3565,45.5,55.5,4.532891221,9.247664221,19.44210543,49.41797487,71.55317654,107.5104965,151.4270941,208.5319457,203.8529522,318.0195003,304.4770251
3566,46.5,55.5,0.206474214,0.445882487,0.76519703,1.945283565,3.130453555,4.489268796,6.492790117,9.287382438,8.967966844,8.918244319,15.91783983
3567,47.5,55.5,0.173606565,0.360680705,0.705211613,1.560548635,2.49531066,4.626161289,6.071026682,8.21270795,8.710406071,6.529720757,18.04914276
3568,48.5,55.5,0.134177831,0.287640346,0.456365739,1.264238382,2.0839786,3.134745078,4.596177736,5.688737043,7.340827745,6.35252279,6.453409938
3569,49.5,55.5,0.143926641,0.276715998,0.543427434,1.123545742,2.069052836,2.958789473,4.48783445,5.746637727,6.434960952,4.452897301,13.95938945
3570,50.5,55.5,0.105365629,0.171485623,0.25050863,0.664327877,1.297414265,1.702616072,2.001983237,2.132467364,3.34821199,0.745817024,6.364261404
3571,51.5,55.5,0.058042133,0.127218452,0.182661582,0.458226986,0.881173398,0.980520211,1.07859572,1.383471201,2.237449467,2.486332265,3.169728771
3572,52.5,55.5,0.044799086,0.093374669,0.165139583,0.434478274,0.839758631,0.967646744,1.161581015,1.441002157,2.128117119,2.420446945,3.91956326
3573,53.5,55.5,0.16660766,0.325200083,0.524750465,1.259347637,1.69489411,2.280611083,2.870755675,3.185913685,5.435824321,11.581232,5.93203675
3574,54.5,55.5,0.215088097,0.44866845,0.764190609,2.11622399,3.299060146,4.201371432,6.393175871,8.714739885,9.592577329,16.15773107,20.39173129
3575,55.5,55.5,0.186861381,0.375657159,0.783916199,2.00938583,3.023489696,3.839276078,5.846899223,7.483351489,8.382107607,15.71516982,13.53961302
3576,56.5,55.5,4.140331448,6.843777246,14.8279075,33.62172919,47.1067646,78.22492364,98.70076469,132.9405271,146.0546037,214.6860938,227.3780838
3577,57.5,55.5,1.798766043,2.500132784,4.294238528,10.54149771,20.68827744,25.87726091,31.15469879,34.77161801,61.67012682,51.22799932,102.1746083
3578,58.5,55.5,1.130454165,2.03326291,3.707252716,7.666314482,18.07927706,22.96784917,29.88277992,30.38469005,51.64037277,47.80306041,85.27556012
3579,59.5,55.5,0.96661241,1.889606298,3.093672995,8.153464028,14.40311484,18.97350819,29.41689968,29.82850279,39.36874756,44.33828184,61.89647883
3580,60.5,55.5,1.079523225,1.913200163,3.537902899,9.355810596,16.00744138,20.91839985,24.64142228,30.46656325,44.06260061,50.85619774,74.01034723
3581,61.5,55.5,1.086301266,1.868397157,3.003661707,9.148192324,16.11979873,21.10992171,27.98779269,33.76299471,49.2177067,54.78408239,80.81019831
3582,62.5,55.5,0.043354717,0.086669437,0.139910924,0.347335134,0.614462181,0.775857729,1.046404489,1.119321176,1.660706916,3.723889413,3.41492676
3583,63.5,55.5,0.075264632,0.148907818,0.287312684,0.699653505,0.962128479,1.176206703,1.586054285,2.038741569,2.566991256,5.023943603,4.808808281
3584,0.5,56.5,0.032152832,0.038729658,0.096992368,0.24622319,0.388036246,0.538781928,0.848825459,1.034301662,1.305858606,1.353299131,1.710011725
3585,1.5,56.5,0.019190541,0.028142437,0.065411361,0.179427058,0.25687657,0.403636791,0.585936905,0.899760187,0.93277621,1.498066777,0.984396943
3586,2.5,56.5,0.0182184,0.048225518,0.067103409,0.210288461,0.304027619,0.437304319,0.625089497,0.943317332,1.062123222,1.524404923,1.223825543
3587,3.5,56.5,0.017245462,0.047195705,0.05580915,0.181920842,0.288467037,0.433238171,0.600957271,0.827555093,1.086995003,1.013328301,1.578613819
3588,4.5,56.5,0.020967694,0.048187414,0.076410439,0.183269601,0.279117571,0.438941434,0.737922679,1.096791209,1.194480129,2.075132757,1.654545565
3589,5.5,56.5,0.025123958,0.049957775,0.099134645,0.234725522,0.338569113,0.500052237,0.743418247,1.182822484,1.31404675,2.006219644,2.119612694
3590,6.5,56.5,0.034047127,0.062418979,0.118313136,0.306332867,0.510603191,0.649652281,1.054374184,1.351194119,1.759922472,2.15224986,2.831684645
3591,7.5,56.5,0.038762781,0.072865447,0.144557624,0.340732264,0.553767212,0.885945791,1.060681225,1.676991066,2.186186491,3.013853843,3.509895367
3592,8.5,56.5,0.049307598,0.093142108,0.181489408,0.461468514,0.738555339,1.047495341,1.392511581,1.849133034,2.079597368,2.569116309,2.944243349
3593,9.5,56.5,0.05311388,0.099451518,0.1814779,0.509330041,0.697925457,1.045315503,1.433934084,1.738141074,2.066563076,2.357324503,2.794398045
3594,10.5,56.5,0.040945014,0.073570896,0.134790111,0.447806951,0.875773766,1.406027708,1.739634666,1.883999382,2.419271714,2.20851234,3.342292169
3595,11.5,56.5,0.073221958,0.154150174,0.242066851,0.63600368,1.030576115,1.60598999,1.828882991,2.230994956,3.486171614,3.101688607,5.625421457
3596,12.5,56.5,0.132467921,0.247711064,0.461410822,1.156614922,1.420004832,2.191654743,2.989690077,3.397691509,5.01271859,5.151752666,7.449710991
3597,13.5,56.5,0.140574161,0.268641857,0.488043761,1.335267482,2.028614673,3.06617111,4.413370478,5.382731715,5.717270642,7.738202771,7.741307558
3598,14.5,56.5,0.129898435,0.253443202,0.450311739,1.3701244,2.109567507,2.952487193,4.244642892,5.090883226,4.841702,7.777511972,6.118656777
3599,15.5,56.5,0.074603648,0.116920065,0.221936296,0.608531973,1.425945697,1.70735862,2.163587486,2.984917982,3.590788707,5.126912204,5.231112507
3600,16.5,56.5,0.038998801,0.076027129,0.147891145,0.39110486,0.697606677,1.153713872,1.482774271,2.378374913,2.443584774,4.420443177,3.595016844
3601,17.5,56.5,0.029739344,0.073115923,0.160358134,0.412159032,0.973240845,1.166664464,1.544209204,1.969654396,2.582534451,3.298067559,4.566198403
3602,18.5,56.5,0.027535279,0.071214882,0.147616157,0.328706009,0.793961537,0.952909124,1.199142674,1.977986467,1.914710689,3.717199208,2.633768434
3603,19.5,56.5,0.035037591,0.07961369,0.174328929,0.44957543,0.779940625,1.009220316,1.388396737,2.218022291,2.609809105,3.31712713,4.011591899
3604,20.5,56.5,0.05091457,0.107572704,0.209551394,0.545107435,0.959674793,1.343889084,1.673901054,2.836865494,3.467757019,5.147748623,4.914636886
3605,21.5,56.5,0.055574022,0.146568922,0.259587851,0.663663617,1.275528847,1.45298068,1.821704551,2.737420003,3.465184372,4.711489971,5.78648571
3606,22.5,56.5,0.128072408,0.203856926,0.367396741,0.899813285,1.724397329,2.173616737,2.938287049,4.124271205,5.227177842,6.824973883,8.62062412
3607,23.5,56.5,0.154985054,0.278914481,0.543324827,1.293403017,2.306728183,2.812096704,3.428119031,4.497959265,5.903233696,6.272490518,8.667171922
3608,24.5,56.5,0.166068852,0.342021883,0.690886146,1.634351417,3.079198536,3.970632701,6.021531265,7.539388396,7.859207823,12.14950922,11.93203169
3609,25.5,56.5,0.117750621,0.207507181,0.41689912,1.018874675,1.624077041,2.026879705,2.669914125,3.327940978,4.616918365,4.613075456,7.833811746
3610,26.5,56.5,0.060143416,0.10186204,0.180917752,0.453322418,0.919974712,1.188737456,1.366822964,1.517707675,2.456936459,2.072201783,3.516230232
3611,27.5,56.5,0.079338594,0.142518883,0.26580567,0.611579862,1.168996201,1.360833601,1.637587689,2.053817194,2.997824889,2.904843781,4.373836275
3612,28.5,56.5,0.162754385,0.328768763,0.680024169,1.626014114,2.853908147,3.20208688,5.110760359,6.349885424,6.720740698,6.591877219,12.29866065
3613,29.5,56.5,0.196417277,0.440687386,0.703918331,2.216705011,3.632054939,4.594378924,5.80768165,8.968112921,8.535990374,15.3735273,7.837462762
3614,30.5,56.5,4.95904771,11.29427178,19.72237112,52.75111821,87.52775856,113.9938886,136.6281024,136.0981385,197.5106344,193.1544308,268.3430251
3615,31.5,56.5,6.550957753,14.08713952,25.76105964,55.21948954,95.96563101,110.4899037,142.317502,158.3227356,174.9077854,214.5933299,242.199184
3616,32.5,56.5,5.770383678,11.19697493,21.5955769,58.51945681,90.60172836,105.4826996,128.7074078,143.9053353,182.1260032,198.1074524,252.3073299
3617,33.5,56.5,5.422320681,11.3867317,20.1503904,56.76665936,90.79036176,110.2900883,139.128154,151.3224377,195.2727137,218.1804098,265.7156071
3618,34.5,56.5,5.304287933,12.42310314,22.66495349,59.15990712,92.65079101,112.0753437,141.401201,136.8784103,181.6710123,191.317639,253.1952798
3619,35.5,56.5,5.592859067,12.46525455,20.11249207,56.68733311,89.87549955,115.4868884,157.3835904,236.3619324,226.379077,323.9800374,329.043599
3620,36.5,56.5,5.022554458,11.02691658,19.06236485,54.01992075,68.91598045,121.5599511,165.4821595,221.2720536,228.3251812,360.0969573,336.4482048
3621,37.5,56.5,3.583661886,6.802161666,10.92093196,28.97719421,50.55513188,82.27833714,93.92989241,140.9596084,151.2015621,212.7232195,235.9339292
3622,38.5,56.5,3.982190768,8.176561541,12.27739275,34.48127986,56.05259016,96.8319973,117.2663861,187.7961442,187.8973671,296.524711,274.9783877
3623,39.5,56.5,4.100230222,8.348247766,14.69401562,35.36381685,55.25920371,95.81686597,122.0480916,184.9012429,169.9255447,291.2374849,231.9336638
3624,40.5,56.5,3.140347282,5.646040263,12.98811646,28.4905339,43.08269846,77.87648719,96.92268652,119.5059636,150.1583826,159.9217471,190.7652187
3625,41.5,56.5,3.719856092,6.546570077,12.76988582,33.1304607,47.9613368,86.12378665,123.296275,153.9522568,163.7981322,202.5849379,201.7902035
3626,42.5,56.5,3.725177971,6.709770545,11.89342933,35.1852976,47.35376263,84.29282658,115.3707836,157.6549853,151.4404031,231.693968,189.9764817
3627,43.5,56.5,4.040597576,6.861195955,14.96330393,35.4646008,51.80955205,86.63948812,127.8526784,164.1808906,171.1006514,232.4584583,221.6248493
3628,44.5,56.5,3.279711559,5.458539139,10.68694934,25.13524585,40.4919805,63.34325435,86.26093337,104.4171293,129.9084303,174.8036083,199.0296142
3629,45.5,56.5,3.860998647,7.776061705,16.16257179,48.55594526,71.31246777,92.3035909,139.805835,204.5645708,190.1014836,333.8344301,345.0251152
3630,46.5,56.5,0.119505837,0.277595521,0.441517321,1.313313146,1.951527001,3.211661161,3.870889876,5.933091251,6.509537066,9.106810229,15.05623683
3631,47.5,56.5,0.153825111,0.319631362,0.63408838,1.517508951,2.067951608,3.494367825,5.23350178,6.65355384,7.983676531,14.34994021,14.49298563
3632,48.5,56.5,0.189936903,0.396925984,0.681607852,1.803962426,2.86180884,4.029718368,5.899155775,8.665027927,8.211893445,12.93930281,10.82314173
3633,49.5,56.5,0.149540426,0.3238098,0.547041376,1.385793889,2.3353973,3.51669332,5.538307795,7.289226481,7.611729736,11.63424693,10.51432418
3634,50.5,56.5,0.179620039,0.314178604,0.626130481,1.789212844,2.841042669,3.265203988,5.485620214,7.556469327,7.667597709,11.41496379,10.64184036
3635,51.5,56.5,0.108019762,0.299355421,0.516812619,1.316554822,2.200602978,3.177967694,4.522314866,5.972825861,6.503617047,9.321933018,7.79562349
3636,52.5,56.5,0.104173946,0.158181078,0.43125997,1.150666388,1.875372697,2.791782795,3.578150648,4.946549947,6.214162811,8.147926135,9.991474898
3637,53.5,56.5,0.194019435,0.354104306,0.675871616,1.875725194,2.828547627,4.236622493,5.583918123,7.116646325,7.794835194,10.79229377,11.25556816
3638,54.5,56.5,0.172018458,0.351005107,0.624701721,1.419627442,2.588006752,3.969885765,6.017798951,8.192307252,8.709741467,13.27755587,14.08599033
3639,55.5,56.5,0.188135985,0.336936129,0.567696871,1.432222002,2.352683133,3.790463211,5.365279373,6.858662217,6.869981038,9.990367183,10.67835498
3640,56.5,56.5,3.674443682,7.518206605,13.60403652,34.9584751,52.86413778,68.87290409,115.4961567,145.3003013,154.2765107,234.8953782,251.7144256
3641,57.5,56.5,2.21584379,4.116571157,5.839050273,16.22684112,29.12031864,39.70460202,51.34073057,57.5838706,80.46648779,93.58140593,117.6876257
